"logFC"	"P.Value"	"adj.P.Val"
"X607"	1.58092764069816	0.184105473888754	0.978485020859851
"X84320"	1.58038937958223	0.184254865443229	0.978485020859851
"X51704"	-1.57872548364287	0.184717238560492	0.978485020859851
"X54492"	1.57551829490875	0.18561089262649	0.978485020859851
"X152485"	1.57334694052694	0.186217733268131	0.978485020859851
"X3725"	1.57301720970442	0.186310013098196	0.978485020859851
"X84838"	1.5700376849897	0.187145408091223	0.978485020859851
"X196463"	1.56875258212738	0.187506576090819	0.978485020859851
"X81566"	1.56821013703261	0.18765918034493	0.978485020859851
"X57479"	1.56791148652804	0.187743237809896	0.978485020859851
"X100505818"	1.56599478239928	0.188283370442629	0.978485020859851
"X10370"	1.56557034482998	0.188403133040072	0.978485020859851
"X22981"	1.56549790775293	0.188423578060266	0.978485020859851
"X5325"	1.56525751553752	0.188491439346946	0.978485020859851
"X54331"	1.56437548769223	0.188740584965804	0.978485020859851
"X29998"	1.56413150528264	0.188809545321775	0.978485020859851
"X23648"	1.56329186925394	0.189047006062991	0.978485020859851
"X8490"	-1.5630652549551	0.189111133454403	0.978485020859851
"X29890"	1.55964143290612	0.190081960108151	0.978485020859851
"X284004"	1.55948569825945	0.19012620588364	0.978485020859851
"X653319"	1.55900766259235	0.190262067994427	0.978485020859851
"X8971"	1.55765763350545	0.19064614470332	0.978485020859851
"X85315"	-1.55670911781129	0.190916334024938	0.978485020859851
"X25902"	1.55627798055793	0.191039238707227	0.978485020859851
"X8602"	1.55541858150199	0.191284402076865	0.978485020859851
"X8527"	1.55515923278452	0.191358432725672	0.978485020859851
"X23380"	1.55436243739698	0.191586008484749	0.978485020859851
"X10499"	1.55350581778674	0.191830892886222	0.978485020859851
"X5598"	1.55172245355117	0.192341446927612	0.978485020859851
"X10336"	1.55088735349707	0.192580868366921	0.978485020859851
"X10656"	1.54767775357698	0.193503092822921	0.978485020859851
"X4628"	1.54625386154039	0.193913261240281	0.978485020859851
"X60312"	1.54554615803327	0.194117360650754	0.978485020859851
"X7158"	1.54544777786252	0.194145745654016	0.978485020859851
"X85455"	1.5425520119079	0.194982607654142	0.978485020859851
"X9201"	1.5414965832286	0.195288278284675	0.978485020859851
"X6709"	1.54108149767137	0.195408590554709	0.978485020859851
"X84726"	1.54035373764482	0.195619662465216	0.978485020859851
"X23552"	1.53957940498455	0.195844425282055	0.978485020859851
"X57216"	1.53717844990825	0.196542545288811	0.978485020859851
"X3005"	1.53670058359177	0.196681710578738	0.978485020859851
"X7204"	1.53236907728169	0.197946434454586	0.978485020859851
"X7552"	1.5320886518774	0.198028518342955	0.978485020859851
"X1141"	1.53030550014396	0.19855105092349	0.978485020859851
"X116840"	1.52844089480447	0.199098530110957	0.978485020859851
"X342357"	1.52800100529501	0.19922784969004	0.978485020859851
"X8643"	1.5272047302204	0.199462096295566	0.978485020859851
"X57719"	1.52644446256175	0.199685938033356	0.978485020859851
"X93109"	1.52547702246437	0.199971041736034	0.978485020859851
"X147381"	-1.52488377568839	0.200146017984611	0.978485020859851
"X51750"	1.52259909885086	0.200820920437564	0.978485020859851
"X63035"	1.52226073833963	0.200921014478136	0.978485020859851
"X57616"	1.52216762180651	0.200948566661878	0.978485020859851
"X6456"	1.52209460876259	0.200970172366935	0.978485020859851
"X9013"	1.52198753112203	0.201001861386101	0.978485020859851
"X8642"	1.5215025536287	0.201145433369728	0.978485020859851
"X23522"	1.52144781210243	0.201161643663843	0.978485020859851
"X64411"	1.52139246992802	0.201178032793214	0.978485020859851
"X57691"	1.51920528196561	0.201826530696268	0.978485020859851
"X6096"	1.51911883553433	0.201852193205764	0.978485020859851
"X57447"	-1.51815502769527	0.20213847058271	0.978485020859851
"X23082"	1.51658455074151	0.20260557914004	0.978485020859851
"X1741"	1.51549999459665	0.202928618559336	0.978485020859851
"X3398"	1.51538567828382	0.202962689977811	0.978485020859851
"X11073"	1.51417849294473	0.203322740020891	0.978485020859851
"X55531"	1.5137297847988	0.203456688326315	0.978485020859851
"X54880"	1.5132905262958	0.203587877946492	0.978485020859851
"X781"	1.51259845678028	0.203794697418406	0.978485020859851
"X84937"	1.51181527439925	0.20402892964363	0.978485020859851
"X23152"	1.51150476167283	0.204121851225759	0.978485020859851
"X205"	-1.51138243496031	0.204158466203849	0.978485020859851
"X1038"	1.51096737853551	0.204282737005914	0.978485020859851
"X1837"	-1.51054511797814	0.204409221240809	0.978485020859851
"X85301"	1.50958333769736	0.204697526243905	0.978485020859851
"X64753"	1.50854343270042	0.205009582671765	0.978485020859851
"X9569"	1.50780632255691	0.205230985296478	0.978485020859851
"X8503"	1.50768051530984	0.205268790839879	0.978485020859851
"X54843"	-1.50762605266442	0.205285158636421	0.978485020859851
"X8805"	1.50757179622703	0.205301465404043	0.978485020859851
"X55689"	1.50673927788402	0.205551796795191	0.978485020859851
"X140688"	1.50415195521328	0.206331199169578	0.978485020859851
"X55342"	1.50334380796398	0.206575083923956	0.978485020859851
"X26152"	1.50331703197043	0.206583168032938	0.978485020859851
"X84074"	1.5029417025792	0.206696510272665	0.978485020859851
"X55159"	1.5022153080961	0.206915995625495	0.978485020859851
"X146540"	1.50198211275655	0.206986493145515	0.978485020859851
"X2048"	1.50185577689109	0.207024693149258	0.978485020859851
"X1024"	1.5015340731242	0.207121989382825	0.978485020859851
"X71"	1.49806489537411	0.208173318149228	0.978485020859851
"X8445"	1.49751081698278	0.208341588419741	0.978485020859851
"X374666"	1.49700281051934	0.20849595355063	0.978485020859851
"X261734"	1.49486911849454	0.209145212175266	0.978485020859851
"X57214"	1.4947715599326	0.209174933131104	0.978485020859851
"X6624"	1.49451931380754	0.209251793423094	0.978485020859851
"X3757"	1.49336487950084	0.209603814729367	0.978485020859851
"X84231"	1.49225205226825	0.209943554548047	0.978485020859851
"X5428"	1.49208002899962	0.209996107827501	0.978485020859851
"X1659"	1.49186349164716	0.210062273741161	0.978485020859851
"X5738"	1.49179879045118	0.210082046993656	0.978485020859851
"X85369"	1.49004522106839	0.210618466335251	0.978485020859851
"X23067"	1.48988636031508	0.210667110972584	0.978485020859851
"X55190"	1.4898586812442	0.210675587392446	0.978485020859851
"X27324"	1.48853638036992	0.211080815413603	0.978485020859851
"X170685"	1.48675749641652	0.211626855245713	0.978485020859851
"X9730"	1.48670233909596	0.21164380244442	0.978485020859851
"X116448"	-1.48603203711122	0.211849832495071	0.978485020859851
"X54715"	1.48483494206188	0.212218142924727	0.978485020859851
"X8629"	1.48404488949326	0.212461471805207	0.978485020859851
"X10846"	1.48250506923774	0.212936301228844	0.978485020859851
"X23054"	1.4823653147605	0.212979434764428	0.978485020859851
"X63893"	1.48195996995191	0.213104575237691	0.978485020859851
"X8408"	1.48177100809038	0.213162930810817	0.978485020859851
"X23508"	1.48101074976667	0.213397831849421	0.978485020859851
"X57282"	1.48093769206364	0.213420414710001	0.978485020859851
"X90850"	1.48061008064349	0.213521703858226	0.978485020859851
"X84219"	1.47938575160637	0.213900542436976	0.978485020859851
"X23322"	1.47938063650558	0.21390212619591	0.978485020859851
"X5178"	1.47923211933214	0.213948114394045	0.978485020859851
"X9851"	1.47917803997993	0.213964861784106	0.978485020859851
"X10949"	1.47908316500214	0.21399424512094	0.978485020859851
"X7862"	1.47835144384732	0.214220961251048	0.978485020859851
"X145483"	1.47715729170466	0.214591328729346	0.978485020859851
"X10409"	1.47705399674849	0.214623387443981	0.978485020859851
"X79633"	1.47647128156384	0.214804304131714	0.978485020859851
"X10514"	1.47606807824466	0.214929551763026	0.978485020859851
"X4858"	1.47603241067795	0.214940633764512	0.978485020859851
"X222256"	1.47597817165012	0.214957486754371	0.978485020859851
"X23310"	1.47597179150447	0.214959469236906	0.978485020859851
"X5126"	1.4753272912124	0.215159800686776	0.978485020859851
"X6585"	1.47460439492562	0.21538466017798	0.978485020859851
"X84678"	1.47426338404328	0.215490791592014	0.978485020859851
"X56980"	1.47382685294297	0.215626706345961	0.978485020859851
"X93"	1.47359971574045	0.215697450346719	0.978485020859851
"X1137"	1.47352490861142	0.215720753384193	0.978485020859851
"X7468"	1.4731406038959	0.215840496057507	0.978485020859851
"X3066"	1.47282261262788	0.21593961279792	0.978485020859851
"X58527"	1.47227241026738	0.216111186315847	0.978485020859851
"X3956"	-1.47189704060785	0.216228296819841	0.978485020859851
"X80034"	1.47075924976287	0.216583552038527	0.978485020859851
"X23139"	1.47045647841829	0.21667815780162	0.978485020859851
"X11064"	1.47033782280882	0.216715241760054	0.978485020859851
"X23098"	1.47026555434594	0.216737830377883	0.978485020859851
"X4957"	1.46913651845725	0.217090947903968	0.978485020859851
"X6621"	1.46843568727849	0.21731034810834	0.978485020859851
"X84553"	1.46811781313606	0.217409913433604	0.978485020859851
"X7857"	-1.46793910417715	0.217465903500816	0.978485020859851
"X57554"	1.46730369208183	0.217665064047577	0.978485020859851
"X10970"	1.46678050591272	0.217829147455232	0.978485020859851
"X51059"	1.46668962678934	0.217857658334279	0.978485020859851
"X222229"	1.46621087799707	0.218007897174401	0.978485020859851
"X55716"	1.4656223354701	0.2181926930347	0.978485020859851
"X50512"	1.46533348752421	0.218283429275965	0.978485020859851
"X4174"	1.46480892139787	0.218448281357077	0.978485020859851
"X728661"	1.46479612361681	0.218452304352399	0.978485020859851
"X200424"	1.46387039527834	0.218743449195434	0.978485020859851
"X8508"	1.46300314289117	0.219016455929421	0.978485020859851
"X2310"	1.46296007247725	0.219030020656559	0.978485020859851
"X23109"	-1.46276595165283	0.219091165147034	0.978485020859851
"X421"	1.46266520287117	0.219122903992152	0.978485020859851
"X1729"	1.46167854608163	0.219433904563047	0.978485020859851
"X4300"	1.46127126227922	0.219562375397734	0.978485020859851
"X50509"	-1.46013276251044	0.219921782408907	0.978485020859851
"X2052"	-1.45918377820311	0.220221684735716	0.978485020859851
"X4841"	1.45910089046841	0.220247893219312	0.978485020859851
"X23143"	1.45898271071009	0.220285264646955	0.978485020859851
"X214"	-1.45825785934545	0.220514580491678	0.978485020859851
"X744"	1.45824283319837	0.220519336012988	0.978485020859851
"X65260"	1.45788320174129	0.220633175232012	0.978485020859851
"X653121"	1.45731105641008	0.220814371314597	0.978485020859851
"X3149"	1.45660829266427	0.221037079701191	0.978485020859851
"X55103"	1.4564074748217	0.22110074917696	0.978485020859851
"X59353"	1.45534011082979	0.221439378524165	0.978485020859851
"X23132"	1.455181179398	0.221489832504103	0.978485020859851
"X57178"	1.4545404259666	0.221693328060746	0.978485020859851
"X165918"	1.45358268890471	0.221997743483184	0.978485020859851
"X124245"	1.45261490697556	0.222305655669116	0.978485020859851
"X79631"	1.45226364684887	0.222417489174814	0.978485020859851
"X8175"	1.45225191409009	0.22242122532249	0.978485020859851
"X157285"	1.45202528159025	0.222493402374455	0.978485020859851
"X23060"	1.45198233337591	0.222507082247371	0.978485020859851
"X10512"	1.4517179901982	0.222591294143351	0.978485020859851
"X254225"	1.45063528366422	0.222936450442072	0.978485020859851
"X29028"	1.45056183473913	0.222959879110176	0.978485020859851
"X149111"	1.44952768361828	0.223289938728069	0.978485020859851
"X7156"	1.44931030202624	0.223359362667055	0.978485020859851
"X57661"	1.44902714530999	0.223449815994154	0.978485020859851
"X5507"	-1.44772718449814	0.22386541979013	0.978485020859851
"X6840"	1.44746023644186	0.223950832748873	0.978485020859851
"X84809"	1.44734537039035	0.22398759257164	0.978485020859851
"X144699"	1.44673059011679	0.224184409975254	0.978485020859851
"X379"	1.44641369460741	0.224285910028554	0.978485020859851
"X26005"	1.44604797244609	0.224403089841726	0.978485020859851
"X4212"	1.4455374798861	0.224566728212923	0.978485020859851
"X57666"	1.44473150620379	0.224825256619199	0.978485020859851
"X64763"	1.44463116011242	0.224857459045193	0.978485020859851
"X6876"	-1.44435384495932	0.224946470388444	0.978485020859851
"X26086"	1.4439061441623	0.225090224451301	0.978485020859851
"X56098"	1.44366390331548	0.225168033900102	0.978485020859851
"X1995"	1.44307635610581	0.225356837964682	0.978485020859851
"X10801"	1.44292698173343	0.225404856363825	0.978485020859851
"X7732"	1.44261994681603	0.225503579806962	0.978485020859851
"X3785"	1.44226154280798	0.225618859424226	0.978485020859851
"X10116"	1.44216395415401	0.22565025582074	0.978485020859851
"X3980"	1.44190077602305	0.225734941509177	0.978485020859851
"X5599"	1.44188585456437	0.225739743628756	0.978485020859851
"X7088"	1.44085662932492	0.226071151524094	0.978485020859851
"X3912"	1.44063859286835	0.226141403255497	0.978485020859851
"X23657"	-1.4402342431367	0.226271726687111	0.978485020859851
"X7249"	1.44018692106415	0.226286982270495	0.978485020859851
"X23331"	1.43990410497203	0.226378171186985	0.978485020859851
"X100507290"	1.43742359882375	0.227179088963621	0.978485020859851
"X23266"	1.4371790600684	0.227258156083603	0.978485020859851
"X7690"	1.43712400770697	0.22727595895987	0.978485020859851
"X10497"	1.43649424517755	0.227479682810562	0.978485020859851
"X6602"	1.43635764555533	0.227523889023459	0.978485020859851
"X3054"	1.43579538433767	0.227705911825353	0.978485020859851
"X5455"	1.43578629492862	0.227708855223866	0.978485020859851
"X22877"	1.435702215843	0.227736083610056	0.978485020859851
"X197335"	1.43566397416413	0.227748468660799	0.978485020859851
"X55219"	1.43538922135971	0.227837464939684	0.978485020859851
"X7709"	1.43512286624036	0.227923764744703	0.978485020859851
"X58499"	1.43504884889349	0.22794775070747	0.978485020859851
"X773"	1.43472904692991	0.228051405978056	0.978485020859851
"X143282"	1.43384102959587	0.228339409169579	0.978485020859851
"X26011"	1.43381554789837	0.228347677255956	0.978485020859851
"X5116"	1.43312814662628	0.228570799895118	0.978485020859851
"X114822"	1.43159336232356	0.229069533621051	0.978485020859851
"X11198"	1.43023423145511	0.229511834397664	0.978485020859851
"X29127"	1.43005197935788	0.229571190712343	0.978485020859851
"X8440"	1.43000782520382	0.229585572590038	0.978485020859851
"X9118"	1.42984376367793	0.22963901627644	0.978485020859851
"X6949"	1.42862074060482	0.230037699777131	0.978485020859851
"X92558"	1.42856673909512	0.230055314637392	0.978485020859851
"X255057"	1.42845666063041	0.230091224322164	0.978485020859851
"X79048"	1.42840630425924	0.230107652855104	0.978485020859851
"X54892"	1.42769377099579	0.230340202946384	0.978485020859851
"X6294"	1.42747489948288	0.230411669765051	0.978485020859851
"X9500"	1.42729619190398	0.230470033781708	0.978485020859851
"X4747"	-1.42710581253141	0.230532221244668	0.978485020859851
"X23223"	1.4269510683575	0.230582777249841	0.978485020859851
"X57335"	1.42639186925247	0.2307655372104	0.978485020859851
"X90007"	1.42521417010971	0.231150774802576	0.978485020859851
"X9682"	1.42402012496815	0.231541825590545	0.978485020859851
"X56919"	1.42230376775363	0.232104756777155	0.978485020859851
"X29799"	1.42203451371135	0.232193154858193	0.978485020859851
"X55238"	1.42170060237017	0.232302813596492	0.978485020859851
"X23774"	1.42166066463091	0.232315931880337	0.978485020859851
"X90957"	1.42069464870937	0.232633397725388	0.978485020859851
"X390927"	1.42025364865433	0.232778427705366	0.978485020859851
"X55764"	1.41920900634659	0.233122231084845	0.978485020859851
"X55117"	1.41867071879792	0.233299528022178	0.978485020859851
"X5087"	1.41821220963631	0.233450623572826	0.978485020859851
"X84501"	1.41814875460479	0.233471539792504	0.978485020859851
"X11128"	1.41790921035149	0.233550510994582	0.978485020859851
"X9110"	1.41732858524409	0.233742005821663	0.978485020859851
"X3949"	1.41562040423055	0.234306022927466	0.978485020859851
"X5763"	1.41474490668503	0.234595473230271	0.978485020859851
"X81794"	1.41397682219941	0.234849619936755	0.978485020859851
"X9831"	1.41395348617775	0.234857344498673	0.978485020859851
"X1454"	1.41368410398462	0.234946526941067	0.978485020859851
"X8609"	1.41360651312227	0.234972218842279	0.978485020859851
"X5361"	1.4135635546253	0.234986444123572	0.978485020859851
"X26986"	1.41342300969355	0.235032988448213	0.978485020859851
"X78997"	1.41320402423636	0.235105522962805	0.978485020859851
"X2697"	-1.41311678502959	0.23513442360391	0.978485020859851
"X340526"	1.41280092649021	0.235239082391618	0.978485020859851
"X54856"	1.41264564918914	0.235290545152217	0.978485020859851
"X6749"	1.41228261118305	0.235410896075223	0.978485020859851
"X7057"	1.41113342516321	0.235792150579074	0.978485020859851
"X57526"	1.41095682889244	0.23585077694611	0.978485020859851
"X1975"	1.41030704193581	0.236066581772244	0.978485020859851
